Year,Make,Model,FCCid,Frequency,Modulation,Exploit,ExploitSource,Chipset
2021,Nissan,Rogue,KR5TXN1,433.92,FSK,,,
2021,Nissan,Rogue,KR5TXN4,433.92,FSK,,,
2021,Nissan,Sentra,KR5TXN1,433.92,FSK,,,
2021,Nissan,Sentra,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2021,Nissan,Titan,KR5TXN7,433.92,FSK,,,
2021,Nissan,Versa,KR5TXN1,433.92,FSK,,,
2021,Nissan,Versa,KR5TXN4 Continental: S180144803,433.92,FSK,,,
2022,Nissan,Armada,CWTWB1U825 / CWTWB1U773,noRecord,XXX,,,
2022,Nissan,Versa,KR5TXN1,433.92,FSK,,,
1997,Infiniti,QX4,KOBUTA3T,315,???,,,
1998,Infiniti,QX4,KOBUTA3T,315,???,,,
2002,Infiniti,QX4,KBRASTU15,315,ASK,,,
2003,Infiniti,FX35,KBRASTU15,315,ASK,,,
2003,Infiniti,FX45,KBRASTU15,315,ASK,,,
2003,Infiniti,QX4,KBRASTU15,315,ASK,,,
2004,Infiniti,FX35,KBRASTU15,315,ASK,,,
2004,Infiniti,FX45,KBRASTU15,315,ASK,,,
2005,Infiniti,FX35,CWTWBU619,315,FSK,,,
2005,Infiniti,FX35,KBRASTU15,315,ASK,,,
2005,Infiniti,FX45,CWTWBU619,315,FSK,,,
2005,Infiniti,FX45,KBRASTU15,315,ASK,,,
2005,Infiniti,G35,KBRTN001,315,FSK,,,
2006,Infiniti,FX35,CWTWBU619,315,FSK,,,
2006,Infiniti,FX35,KBRASTU15,315,ASK,,,
2006,Infiniti,FX45,CWTWBU619,315,FSK,,,
2006,Infiniti,FX45,KBRASTU15,315,ASK,,,
2006,Infiniti,G35,KBRTN001,315,FSK,,,
2006,Infiniti,M35,CWTWBU618,315,FSK,,,
2006,Infiniti,M35,CWTWBU735,315,FSK,,,
2006,Infiniti,M45,CWTWBU618,315,FSK,,,
2006,Infiniti,M45,CWTWBU735,315,FSK,,,
2007,Infiniti,FX35,CWTWBU619,315,FSK,,,
2007,Infiniti,FX35,KBRASTU15,315,ASK,,,
2007,Infiniti,FX45,CWTWBU619,315,FSK,,,
2007,Infiniti,FX45,KBRASTU15,315,ASK,,,
2007,Infiniti,G35,KBRTN001,315,FSK,,,
2007,Infiniti,G35,KR55WK48903,315,ASK,,,
2007,Infiniti,M35,CWTWBU618,315,FSK,,,
2007,Infiniti,M35,CWTWBU735,315,FSK,,,
2007,Infiniti,M45,CWTWBU618,315,FSK,,,
2007,Infiniti,M45,CWTWBU735,315,FSK,,,
2008,Infiniti,EX35,KR55WK49622,315,FSK,,,
2008,Infiniti,FX35,CWTWBU619,315,FSK,,,
2008,Infiniti,FX45,CWTWBU619,315,FSK,,,
2008,Infiniti,G35,KR55WK48903,315,ASK,,,
2008,Infiniti,G37,KR55WK48903,315,ASK,,,
2008,Infiniti,M35,CWTWBU618,315,FSK,,,
2008,Infiniti,M35,CWTWBU735,315,FSK,,,
2008,Infiniti,M45,CWTWBU618,315,FSK,,,
2008,Infiniti,M45,CWTWBU735,315,FSK,,,
2008,Infiniti,QX56,CWTWBU624,315,FSK,,,
2009,Infiniti,EX35,KR55WK49622,315,FSK,,,
2009,Infiniti,FX35,KR55WK49622,315,FSK,,,
2009,Infiniti,FX50,KR55WK49622,315,FSK,,,
2009,Infiniti,G37,KR55WK48903,315,ASK,,,
2009,Infiniti,M35,CWTWBU618,315,FSK,,,
2009,Infiniti,M35,CWTWBU735,315,FSK,,,
2009,Infiniti,M45,CWTWBU618,315,FSK,,,
2009,Infiniti,M45,CWTWBU735,315,FSK,,,
2009,Infiniti,QX56,CWTWBU624,315,FSK,,,
2010,Infiniti,EX35,KR55WK49622,315,FSK,,,
2010,Infiniti,FX35,KR55WK49622,315,FSK,,,
2010,Infiniti,FX50,KR55WK49622,315,FSK,,,
2010,Infiniti,G37,KR55WK48903,315,ASK,,,
2010,Infiniti,M35,CWTWBU618,315,FSK,,,
2010,Infiniti,M35,CWTWBU735,315,FSK,,,
2010,Infiniti,M45,CWTWBU618,315,FSK,,,
2010,Infiniti,M45,CWTWBU735,315,FSK,,,
2010,Infiniti,QX56,CWTWBU624,315,FSK,,,
2011,Infiniti,EX35,KR55WK49622,315,FSK,,,
2011,Infiniti,FX35,KR55WK49622,315,FSK,,,
2011,Infiniti,FX50,KR55WK49622,315,FSK,,,
2011,Infiniti,G25,KR55WK48903,315,ASK,,,
2011,Infiniti,G37,KR55WK48903,315,ASK,,,
2011,Infiniti,M37,CWTWB1U787,433.92,FSK,,,
2011,Infiniti,M56,CWTWB1U787,433.92,FSK,,,
2011,Infiniti,QX56,CWTWB1U787,433.92,FSK,,,
2012,Infiniti,EX35,KR55WK49622,315,FSK,,,
2012,Infiniti,FX35,KR55WK49622,315,FSK,,,
2012,Infiniti,FX50,KR55WK49622,315,FSK,,,
2012,Infiniti,G25,KR55WK48903,315,ASK,,,
2012,Infiniti,G37,KR55WK48903,315,ASK,,,
2012,Infiniti,M37,CWTWB1U787,433.92,FSK,,,
2012,Infiniti,M56,CWTWB1U787,433.92,FSK,,,
2012,Infiniti,QX56,CWTWB1U787,433.92,FSK,,,
2013,Infiniti,EX37,KR55WK49622,315,FSK,,,
2013,Infiniti,FX35,KR55WK49622,315,FSK,,,
2013,Infiniti,FX37,KR55WK49622,315,FSK,,,
2013,Infiniti,FX50,KR55WK49622,315,FSK,,,
2013,Infiniti,G37,KR55WK48903,315,ASK,,,
2013,Infiniti,JX35,KR5S180144014,433.92,FSK,,,
2013,Infiniti,M35,CWTWB1U787,433.92,FSK,,,
2013,Infiniti,M37,CWTWB1U787,433.92,FSK,,,
2013,Infiniti,M56,CWTWB1U787,433.92,FSK,,,
2013,Infiniti,QX56,CWTWB1G744,433.92,FSK,,,
2013,Infiniti,QX56,CWTWB1U787,433.92,FSK,,,
2014,Infiniti,Q50,KR5S180144203,315,FSK,,,
2014,Infiniti,Q60,KR55WK48903,315,ASK,,,
2014,Infiniti,Q70,CWTWB1U787,433.92,FSK,,,
2014,Infiniti,QX50,KR55WK49622,315,FSK,,,
2014,Infiniti,QX60,KR5S180144014,433.92,FSK,,,
2014,Infiniti,QX70,KR55WK49622,315,FSK,,,
2014,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2015,Infiniti,Q40,KR55WK48903,315,ASK,,,
2015,Infiniti,Q50,KR5S180144203,315,FSK,,,
2015,Infiniti,Q60,KR55WK48903,315,ASK,,,
2015,Infiniti,Q70,CWTWB1U787,433.92,FSK,,,
2015,Infiniti,QX50,KR55WK49622,315,FSK,,,
2015,Infiniti,QX60,KR5S180144014,433.92,FSK,,,
2015,Infiniti,QX70,KR55WK49622,315,FSK,,,
2015,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2016,Infiniti,Q50,KR5S180144014,433.92,FSK,,,
2016,Infiniti,Q50,KR5S180144203,315,FSK,,,
2016,Infiniti,Q50,KR5S180144204,noRecord,XXX,,,
2016,Infiniti,Q70,CWTWB1U787,433.92,FSK,,,
2016,Infiniti,QX50,KR55WK49622,315,FSK,,,
2016,Infiniti,QX60,KR5S180144014,433.92,FSK,,,
2016,Infiniti,QX70,KR55WK49622,315,FSK,,,
2016,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2017,Infiniti,Q50,KR5S180144014,433.92,FSK,,,
2017,Infiniti,Q50,KR5S180144204,noRecord,XXX,,,
2017,Infiniti,Q60,KR5S180144014,433.92,FSK,,,
2017,Infiniti,Q60,KR5S180144204,noRecord,XXX,,,
2017,Infiniti,Q70,CWTWB1U787,433.92,FSK,,,
2017,Infiniti,QX50,KR55WK49622,315,FSK,,,
2017,Infiniti,QX60,KR5S180144014,433.92,FSK,,,
2017,Infiniti,QX70,KR55WK49622,315,FSK,,,
2017,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2018,Infiniti,Q50,KR5S180144014,433.92,FSK,,,
2018,Infiniti,Q50,KR5S180144204,noRecord,XXX,,,
2018,Infiniti,Q60,KR5S180144014,433.92,FSK,,,
2018,Infiniti,Q60,KR5S180144204,noRecord,XXX,,,
2018,Infiniti,Q70,CWTWB1U787,433.92,FSK,,,
2018,Infiniti,QX60,KR5S180144014,433.92,FSK,,,
2018,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2019,Infiniti,Q50,KR5S180144014,433.92,FSK,,,
2019,Infiniti,Q50,KR5S180144204,noRecord,XXX,,,
2019,Infiniti,Q50,KR5TXN7,433.92,FSK,,,
2019,Infiniti,Q60,KR5S180144014,433.92,FSK,,,
2019,Infiniti,Q60,KR5S180144204,noRecord,XXX,,,
2019,Infiniti,Q60,KR5TXN7,433.92,FSK,,,
2019,Infiniti,Q70,CWTWB1U787,433.92,FSK,,,
2019,Infiniti,QX50,KR5TXN1,433.92,FSK,,,
2019,Infiniti,QX50,KR5TXN1 Continental: S180144701,433.92,FSK,,,
2019,Infiniti,QX60,KR5TXN7,433.92,FSK,,,
2019,Infiniti,QX60,KR5TXN7 Continental: S180144709,433.92,FSK,,,
2019,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2020,Infiniti,Q50,KR5TXN7,433.92,FSK,,,
2020,Infiniti,Q50,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2020,Infiniti,Q60,KR5TXN7,433.92,FSK,,,
2020,Infiniti,Q60,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2020,Infiniti,QX50,KR5TXN1,433.92,FSK,,,
2020,Infiniti,QX50,KR5TXN1 Continental: S180144701,433.92,FSK,,,
2020,Infiniti,QX60,KR5TXN7,433.92,FSK,,,
2020,Infiniti,QX60,KR5TXN7 Continental: S180144709,433.92,FSK,,,
2020,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2021,Infiniti,Q50,KR5TXN7,433.92,FSK,,,
2021,Infiniti,Q50,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2021,Infiniti,Q60,KR5TXN7,433.92,FSK,,,
2021,Infiniti,Q60,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2021,Infiniti,QX50,KR5TXN1,433.92,FSK,,,
2021,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
2022,Infiniti,Q50,KR5TXN7,433.92,FSK,,,
2022,Infiniti,Q50,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2022,Infiniti,Q60,KR5TXN7,433.92,FSK,,,
2022,Infiniti,Q60,KR5TXN7 Continental: S180144713,433.92,FSK,,,
2022,Infiniti,QX55,KR5TXN1,433.92,FSK,,,
2022,Infiniti,QX80,CWTWB1G744,433.92,FSK,,,
