Year,Make,Model,FCCid,Frequency,Modulation,Exploit,ExploitSource,Chipset
2015,Toyota,Tundra,GQ43VT20T,315,ASK,,,
2015,Toyota,Venza,GQ4-29T,315,ASK,,,
2015,Toyota,Venza,HYQ14ACX,314.35,FSK,,,
2015,Toyota,Yaris,HYQ12BBY,314.35,ASK,,,
2016,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2016,Toyota,4Runner,HYQ14ACX,314.35,FSK,,,
2016,Toyota,Avalon,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Camry,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,Camry,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Corolla,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,Corolla,HYQ12BEL,312.1/314.35,FSK,,,
2016,Toyota,Corolla,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Highlander,GQ4-52T,312.1/314.35,FSK,,,
2016,Toyota,Highlander Limited,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Land Cruiser,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,Prius C,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Prius,HYQ14ACX,314.35,FSK,,,
2016,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2016,Toyota,RAV4,GQ4-52T,312.1/314.35,FSK,,,
2016,Toyota,RAV4,HYQ12BDM,312.1/314.35,FSK,,,
2016,Toyota,RAV4,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Sequoia,GQ43VT20T,315,ASK,,,
2016,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2016,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2016,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2016,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2016,Toyota,Tundra,GQ43VT20T,315,ASK,,,
2016,Toyota,Venza,GQ4-29T,315,ASK,,,
2016,Toyota,Venza,HYQ14ACX,314.35,FSK,,,
2017,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2017,Toyota,4Runner,HYQ14ACX,314.35,FSK,,,
2017,Toyota,Avalon,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Camry,HYQ12BDM,312.1/314.35,FSK,,,
2017,Toyota,Camry,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Corolla,HYQ12BDM,312.1/314.35,FSK,,,
2017,Toyota,Corolla,HYQ12BEL,312.1/314.35,FSK,,,
2017,Toyota,Corolla,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Highlander,GQ4-52T,312.1/314.35,FSK,,,
2017,Toyota,Highlander,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Highlander Limited,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Land Cruiser,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2017,Toyota,Prius C,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2017,Toyota,RAV4,GQ4-52T,312.1/314.35,FSK,,,
2017,Toyota,RAV4,HYQ12BDM,312.1/314.35,FSK,,,
2017,Toyota,RAV4,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Sequoia,GQ43VT20T,315,ASK,,,
2017,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2017,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2017,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2017,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2017,Toyota,Tundra,GQ43VT20T,315,ASK,,,
2017,Toyota,Yaris iA,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2018,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2018,Toyota,4Runner,HYQ14ACX,314.35,FSK,,,
2018,Toyota,Avalon,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Camry,HYQ12BFB,312.1/314.35,FSK,,,
2018,Toyota,Camry,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Camry,HYQ14FBC,312.1/314.35,FSK,,,
2018,Toyota,Corolla,HYQ12BDM,312.1/314.35,FSK,,,
2018,Toyota,Corolla,HYQ12BEL,312.1/314.35,FSK,,,
2018,Toyota,Corolla,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Highlander,GQ4-52T,312.1/314.35,FSK,,,
2018,Toyota,Highlander,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Highlander Limited,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Land Cruiser,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2018,Toyota,Prius C,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2018,Toyota,RAV4,GQ4-52T,312.1/314.35,FSK,,,
2018,Toyota,RAV4,HYQ12BDM,312.1/314.35,FSK,,,
2018,Toyota,RAV4,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Sequoia,GQ43VT20T,315,ASK,,,
2018,Toyota,Sequoia,GQ4-52T,312.1/314.35,FSK,,,
2018,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2018,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2018,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2018,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2018,Toyota,Tundra,GQ43VT20T,315,ASK,,,
2018,Toyota,Tundra,GQ4-52T,312.1/314.35,FSK,,,
2018,Toyota,Yaris iA,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2019,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2019,Toyota,4Runner,HYQ14ACX,314.35,FSK,,,
2019,Toyota,Camry,HYQ12BFB,312.1/314.35,FSK,,,
2019,Toyota,Camry,HYQ14FBC,312.1/314.35,FSK,,,
2019,Toyota,Corolla,HYQ12BDM,312.1/314.35,FSK,,,
2019,Toyota,Corolla,HYQ12BEL,312.1/314.35,FSK,,,
2019,Toyota,Corolla,HYQ14FBA,312.1/314.35,FSK,,,
2019,Toyota,Highlander,GQ4-52T,312.1/314.35,FSK,,,
2019,Toyota,Highlander,HYQ14FBA,312.1/314.35,FSK,,,
2019,Toyota,Highlander Limited,HYQ14FBA,312.1/314.35,FSK,,,
2019,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2019,Toyota,Prius C,HYQ14FBA,312.1/314.35,FSK,,,
2019,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2019,Toyota,RAV4,GQ4-73T,312.1/314.35,FSK,,,
2019,Toyota,RAV4,HYQ12BFW,312.1/314.35,FSK,,,
2019,Toyota,RAV4,HYQ14FBC,312.1/314.35,FSK,,,
2019,Toyota,Sequoia,GQ4-52T,312.1/314.35,FSK,,,
2019,Toyota,Sequoia,HYQ14FBA,312.1/314.35,FSK,,,
2019,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2019,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2019,Toyota,Tacoma,GQ4-52T,312.1/314.35,FSK,,,
2019,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2019,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2019,Toyota,Tundra,GQ4-52T,312.1/314.35,FSK,,,
2019,Toyota,Tundra,HYQ14FBA,312.1/314.35,FSK,,,
2019,Toyota,Yaris iA,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2020,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2020,Toyota,4Runner,HYQ12BDM,312.1/314.35,FSK,,,
2020,Toyota,4Runner,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Camry,HYQ12BFB,312.1/314.35,FSK,,,
2020,Toyota,Camry,HYQ14FBC,312.1/314.35,FSK,,,
2020,Toyota,Corolla,HYQ12BFB,312.1/314.35,FSK,,,
2020,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2020,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2020,Toyota,RAV4,GQ4-73T,312.1/314.35,FSK,,,
2020,Toyota,RAV4,HYQ12BFW,312.1/314.35,FSK,,,
2020,Toyota,RAV4,HYQ14FBC,312.1/314.35,FSK,,,
2020,Toyota,Sequoia,GQ4-52T,312.1/314.35,FSK,,,
2020,Toyota,Sequoia,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2020,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2020,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2020,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Tundra,GQ4-52T,312.1/314.35,FSK,,,
2020,Toyota,Tundra,HYQ14FBA,312.1/314.35,FSK,,,
2020,Toyota,Yaris iA,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2021,Toyota,4Runner,HYQ12BDM,312.1/314.35,FSK,,,
2021,Toyota,4Runner,HYQ14FBA,312.1/314.35,FSK,,,
2021,Toyota,4Runner,HYQ14FBB,312.1/314.35,FSK,,,
2021,Toyota,Camry,HYQ12BFB,312.1/314.35,FSK,,,
2021,Toyota,Camry,HYQ14FBC,312.1/314.35,FSK,,,
2021,Toyota,Corolla,HYQ12BFB,312.1/314.35,FSK,,,
2021,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2021,Toyota,Prius,HYQ14FBC,312.1/314.35,FSK,,,
2021,Toyota,RAV4,GQ4-73T,312.1/314.35,FSK,,,
2021,Toyota,RAV4,HYQ12BFW,312.1/314.35,FSK,,,
2021,Toyota,Sequoia,HYQ14FBA,312.1/314.35,FSK,,,
2021,Toyota,Tacoma,HYQ12BDP,314.35,ASK,,,
2021,Toyota,Tacoma,HYQ14FBA,312.1/314.35,FSK,,,
2021,Toyota,Tacoma,HYQ14FBB,312.1/314.35,FSK,,,
2021,Toyota,Tundra,GQ4-52T,312.1/314.35,FSK,,,
2021,Toyota,Tundra,HYQ14FBA,312.1/314.35,FSK,,,
2021,Toyota,Tundra,HYQ14FBB,312.1/314.35,FSK,,,
2022,Toyota,4Runner,HYQ12BDM,312.1/314.35,FSK,,,
2022,Toyota,4Runner,HYQ14FBB,312.1/314.35,FSK,,,
2022,Toyota,Camry,HYQ12BFB,312.1/314.35,FSK,,,
2022,Toyota,Camry,HYQ14FBC,312.1/314.35,FSK,,,
2022,Toyota,Tacoma,HYQ14FBB,312.1/314.35,FSK,,,
2005,Lexus,GS350,HYQ14AAB,314.35,ASK,,,
2005,Lexus,GS460,HYQ14AAB,314.35,ASK,,,
2006,Lexus,GS300,HYQ14AAB,314.35,ASK,,,
2006,Lexus,GS350,HYQ14AAB,314.35,ASK,,,
2006,Lexus,GS430,HYQ14AAB,314.35,ASK,,,
2006,Lexus,GS450h,HYQ14AAB,314.35,ASK,,,
2006,Lexus,GS460,HYQ14AAB,314.35,ASK,,,
2006,Lexus,IS250,HYQ14AAB,314.35,ASK,,,
2006,Lexus,IS350,HYQ14AAB,314.35,ASK,,,
2007,Lexus,ES350,HYQ14AAB,314.35,ASK,,,
2007,Lexus,GS300,HYQ14AAB,314.35,ASK,,,
2007,Lexus,GS350,HYQ14AAB,314.35,ASK,,,
2007,Lexus,GS430,HYQ14AAB,314.35,ASK,,,
2007,Lexus,GS450h,HYQ14AAB,314.35,ASK,,,
2007,Lexus,GS460,HYQ14AAB,314.35,ASK,,,
2007,Lexus,IS250,HYQ14AAB,314.35,ASK,,,
2007,Lexus,IS350,HYQ14AAB,314.35,ASK,,,
2007,Lexus,LS460,HYQ14AAB,314.35,ASK,,,
2007,Lexus,LS600h,HYQ14AAB,314.35,ASK,,,
2008,Lexus,ES350,HYQ14AAB,314.35,ASK,,,
2008,Lexus,GS300,HYQ14AAB,314.35,ASK,,,
2008,Lexus,GS350,HYQ14AAB,314.35,ASK,,,
2008,Lexus,GS430,HYQ14AAB,314.35,ASK,,,
2008,Lexus,GS450h,HYQ14AAB,314.35,ASK,,,
2008,Lexus,GS460,HYQ14AAB,314.35,ASK,,,
2008,Lexus,IS250,HYQ14AAB,314.35,ASK,,,
2008,Lexus,IS350,HYQ14AAB,314.35,ASK,,,
2008,Lexus,LS460,HYQ14AAB,314.35,ASK,,,
2008,Lexus,LS600h,HYQ14AAB,314.35,ASK,,,
2009,Lexus,ES350,HYQ14AAB,314.35,ASK,,,
2009,Lexus,GS350,HYQ14AAB,314.35,ASK,,,
2009,Lexus,GS450h,HYQ14AAB,314.35,ASK,,,
2009,Lexus,GS460,HYQ14AAB,314.35,ASK,,,
2009,Lexus,IS250,HYQ14AAB,314.35,ASK,,,
2009,Lexus,IS250,HYQ14AEM,314.35,ASK,,,
2009,Lexus,IS350,HYQ14AAB,314.35,ASK,,,
2009,Lexus,IS350,HYQ14AEM,314.35,ASK,,,
2009,Lexus,ISC,HYQ14AAB,314.35,ASK,,,
2009,Lexus,LS460,HYQ14AAB,314.35,ASK,,,
2009,Lexus,LS600h,HYQ14AAB,314.35,ASK,,,
2010,Lexus,ES350,HYQ14AAB,314.35,ASK,,,
2010,Lexus,GS350,HYQ14AAB,314.35,ASK,,,
2010,Lexus,GS450h,HYQ14AAB,314.35,ASK,,,
2010,Lexus,GS460,HYQ14AAB,314.35,ASK,,,
2010,Lexus,HS250,HYQ14ACX,314.35,FSK,,,
2010,Lexus,IS250,HYQ14AAB,314.35,ASK,,,
2010,Lexus,IS250,HYQ14AEM,314.35,ASK,,,
2010,Lexus,IS350,HYQ14AAB,314.35,ASK,,,
2010,Lexus,IS350,HYQ14AEM,314.35,ASK,,,
2010,Lexus,ISC,HYQ14AAB,314.35,ASK,,,
2010,Lexus,LS460,HYQ14ACX,314.35,FSK,,,
2010,Lexus,LS600h,HYQ14ACX,314.35,FSK,,,
2010,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2010,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2011,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2011,Lexus,ES350,HYQ14AAB,314.35,ASK,,,
2011,Lexus,ES350,HYQ14AEM,314.35,ASK,,,
2011,Lexus,GS350,HYQ14AAB,314.35,ASK,,,
2011,Lexus,GS450h,HYQ14AAB,314.35,ASK,,,
2011,Lexus,GS460,HYQ14AAB,314.35,ASK,,,
2011,Lexus,HS250,HYQ14ACX,314.35,FSK,,,
2011,Lexus,IS250,HYQ14AAB,314.35,ASK,,,
2011,Lexus,IS250,HYQ14AEM,314.35,ASK,,,
2011,Lexus,IS350,HYQ14AAB,314.35,ASK,,,
2011,Lexus,IS350,HYQ14AEM,314.35,ASK,,,
2011,Lexus,ISC,HYQ14AAB,314.35,ASK,,,
2011,Lexus,LS460,HYQ14ACX,314.35,FSK,,,
2011,Lexus,LS600h,HYQ14ACX,314.35,FSK,,,
2011,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2011,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2012,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2012,Lexus,ES350,HYQ14AAB,314.35,ASK,,,
2012,Lexus,ES350,HYQ14AEM,314.35,ASK,,,
2012,Lexus,HS250,HYQ14ACX,314.35,FSK,,,
2012,Lexus,IS250,HYQ14AEM,314.35,ASK,,,
2012,Lexus,IS350,HYQ14AEM,314.35,ASK,,,
2012,Lexus,LS460,HYQ14ACX,314.35,FSK,,,
2012,Lexus,LS600h,HYQ14ACX,314.35,FSK,,,
2012,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2012,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2013,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2013,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,IS250,HYQ14AEM,314.35,ASK,,,
2013,Lexus,IS350,HYQ14AEM,314.35,ASK,,,
2013,Lexus,LS460,HYQ14ACX,314.35,FSK,,,
2013,Lexus,LS600h,HYQ14ACX,314.35,FSK,,,
2013,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2013,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2014,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2014,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2014,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2014,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2014,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2014,Lexus,IS250,HYQ14FBA,312.1/314.35,FSK,,,
2014,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2014,Lexus,LS460,HYQ14ACX,314.35,FSK,,,
2014,Lexus,LS600h,HYQ14ACX,314.35,FSK,,,
2014,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2014,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2015,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2015,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,IS250,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2015,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2015,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2016,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2016,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,GS200t,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,GS300t,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,IS200t,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,IS250,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,LX570,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,RC200t,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,RC300,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2016,Lexus,RX350,HYQ14FBB,312.1/314.35,FSK,,,
2016,Lexus,RX450h,HYQ14FBB,312.1/314.35,FSK,,,
2017,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2017,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS300t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS200,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS300,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,LX570,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RC200t,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RC300,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2017,Lexus,RX350,HYQ14FBB,312.1/314.35,FSK,,,
2017,Lexus,RX450h,HYQ14FBB,312.1/314.35,FSK,,,
2018,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,GS200t,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,IS300,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,LX570,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,RC300,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2018,Lexus,RX350,HYQ14FBB,312.1/314.35,FSK,,,
2018,Lexus,RX450h,HYQ14FBB,312.1/314.35,FSK,,,
2019,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,IS300,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,LX570,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,RC300,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2019,Lexus,RX350,HYQ14FBB,312.1/314.35,FSK,,,
2019,Lexus,RX450h,HYQ14FBB,312.1/314.35,FSK,,,
2020,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,IS300,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,IS350,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,LX570,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX200,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX200t,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX200T,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX300h,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,NX300,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,RC300,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,RC350,HYQ14FBA,312.1/314.35,FSK,,,
2020,Lexus,RX350,HYQ14FBB,312.1/314.35,FSK,,,
2020,Lexus,RX450h,HYQ14FBB,312.1/314.35,FSK,,,
